fecha;velviento
2003-03-24;2,30
2003-03-25;2,02
2003-03-26;2,03
2003-03-27;2,58
2003-03-28;2,68
2003-03-29;2,63
2003-03-30;2,72
2003-03-31;3,25
2003-04-01;3,56
2003-04-02;2,62
2003-04-03;1,99
2003-04-04;2,16
2003-04-05;2,33
2003-04-06;2,67
2003-04-07;3,57
2003-04-08;4,90
2003-04-09;3,89
2003-04-10;2,80
2003-04-11;1,33
2003-04-12;1,41
2003-04-13;2,12
2003-04-14;2,82
2003-04-15;2,24
2003-04-16;1,78
2003-04-17;2,47
2003-04-18;2,48
2003-04-19;2,85
2003-04-20;3,53
2003-04-21;3,53
2003-04-22;2,37
