fecha;radsup
2003-03-17;6,61
2003-03-18;17,08
2003-03-19;14,96
2003-03-20;20,99
2003-03-21;9,91
2003-03-22;21,31
2003-03-23;19,08
2003-03-24;18,26
2003-03-25;20,95
2003-03-26;15,49
2003-03-27;16,07
2003-03-28;5,02
2003-03-29;10,31
2003-03-30;10,02
2003-03-31;14,72
2003-04-01;11,60
2003-04-02;2,26
2003-04-03;20,47
2003-04-04;18,31
2003-04-05;5,71
2003-04-06;4,40
2003-04-07;5,32
2003-04-08;18,82
2003-04-09;13,72
2003-04-10;5,61
2003-04-11;17,97
2003-04-12;17,93
2003-04-13;11,44
2003-04-14;3,80
2003-04-15;1,90
