fecha;radsup
2003-01-06;24,54
2003-01-07;27,38
2003-01-08;27,18
2003-01-09;4,30
2003-01-10;19,50
2003-01-11;5,03
2003-01-12;6,17
2003-01-13;26,61
2003-01-14;26,00
2003-01-15;23,05
2003-01-16;27,08
2003-01-17;26,88
2003-01-18;27,65
2003-01-19;24,09
2003-01-20;25,87
2003-01-21;26,33
2003-01-22;26,87
2003-01-23;27,73
2003-01-24;26,28
2003-01-25;25,26
2003-01-26;25,32
2003-01-27;9,80
2003-01-28;3,64
2003-01-29;22,46
2003-01-30;25,29
2003-01-31;24,23
2003-02-01;13,82
2003-02-02;25,71
2003-02-03;27,29
2003-02-04;27,22
