fecha;radsup
2003-02-17;7,83
2003-02-18;25,36
2003-02-19;18,19
2003-02-20;8,04
2003-02-21;11,31
2003-02-22;10,65
2003-02-23;11,50
2003-02-24;24,20
2003-02-25;23,92
2003-02-26;22,14
2003-02-27;11,38
2003-02-28;9,45
2003-03-01;2,45
2003-03-02;2,01
2003-03-03;4,21
2003-03-04;6,16
2003-03-05;3,84
2003-03-06;24,20
2003-03-07;24,33
2003-03-08;24,23
2003-03-09;19,64
2003-03-10;14,28
2003-03-11;1,56
2003-03-12;22,89
2003-03-13;24,46
2003-03-14;23,05
2003-03-15;22,51
2003-03-16;4,94
2003-03-17;5,99
2003-03-18;17,71
