fecha;radsup
2003-02-10;11,90
2003-02-11;8,47
2003-02-12;3,87
2003-02-13;7,53
2003-02-14;25,10
2003-02-15;13,37
2003-02-16;23,52
2003-02-17;3,93
2003-02-18;8,49
2003-02-19;23,25
2003-02-20;25,53
2003-02-21;25,69
2003-02-22;26,34
2003-02-23;24,46
2003-02-24;24,67
2003-02-25;21,20
2003-02-26;18,17
2003-02-27;18,84
2003-02-28;19,26
2003-03-01;20,67
2003-03-02;4,40
2003-03-03;4,88
2003-03-04;16,71
2003-03-05;4,00
2003-03-06;10,28
2003-03-07;18,07
2003-03-08;20,08
2003-03-09;22,26
2003-03-10;20,85
2003-03-11;11,19
