fecha;radsup
2003-02-10;10,56
2003-02-11;6,74
2003-02-12;15,52
2003-02-13;6,13
2003-02-14;9,43
2003-02-15;24,66
2003-02-16;15,85
2003-02-17;26,85
2003-02-18;26,53
2003-02-19;26,13
2003-02-20;25,49
2003-02-21;25,63
2003-02-22;25,06
2003-02-23;21,70
2003-02-24;25,69
2003-02-25;25,22
2003-02-26;24,78
2003-02-27;24,68
2003-02-28;22,28
2003-03-01;18,66
2003-03-02;9,20
2003-03-03;11,43
2003-03-04;15,05
2003-03-05;7,71
2003-03-06;12,35
2003-03-07;5,97
2003-03-08;23,62
2003-03-09;9,72
2003-03-10;11,44
2003-03-11;13,24
