fecha;radsup
2003-02-10;3,45
2003-02-11;15,96
2003-02-12;23,22
2003-02-13;22,61
2003-02-14;16,16
2003-02-15;22,50
2003-02-16;25,06
2003-02-17;26,30
2003-02-18;24,06
2003-02-19;24,46
2003-02-20;24,04
2003-02-21;8,32
2003-02-22;20,54
2003-02-23;20,24
2003-02-24;7,15
2003-02-25;22,87
2003-02-26;19,46
2003-02-27;14,87
2003-02-28;15,14
2003-03-01;23,17
2003-03-02;22,74
2003-03-03;24,14
2003-03-04;22,64
2003-03-05;23,06
2003-03-06;20,20
2003-03-07;15,75
2003-03-08;10,57
2003-03-09;13,62
2003-03-10;14,72
2003-03-11;20,85
