fecha;hrmean
2003-02-24;61,80
2003-02-25;63,24
2003-02-26;61,93
2003-02-27;50,94
2003-02-28;42,89
2003-03-01;44,72
2003-03-02;41,93
2003-03-03;38,79
2003-03-04;37,30
2003-03-05;40,47
2003-03-06;43,32
2003-03-07;38,64
2003-03-08;41,10
2003-03-09;79,60
2003-03-10;53,55
2003-03-11;51,85
2003-03-12;51,49
2003-03-13;56,54
2003-03-14;53,22
2003-03-15;41,72
2003-03-16;38,48
2003-03-17;44,04
2003-03-18;78,04
2003-03-19;55,21
2003-03-20;59,98
2003-03-21;60,50
2003-03-22;65,77
2003-03-23;52,43
2003-03-24;45,74
2003-03-25;85,08
