fecha;radsup
2003-04-14;19,45
2003-04-15;18,99
2003-04-16;18,26
2003-04-17;2,47
2003-04-18;6,31
2003-04-19;18,08
2003-04-20;17,75
2003-04-21;16,85
2003-04-22;3,09
2003-04-23;4,06
2003-04-24;2,17
2003-04-25;2,91
2003-04-26;2,08
2003-04-27;3,99
2003-04-28;5,37
2003-04-29;16,72
2003-04-30;13,07
2003-05-01;1,77
2003-05-02;10,78
2003-05-03;15,76
2003-05-04;16,53
2003-05-05;2,92
2003-05-06;1,26
2003-05-07;3,40
2003-05-08;2,38
2003-05-09;4,10
2003-05-10;10,06
2003-05-11;3,81
2003-05-12;12,35
2003-05-13;12,72
