fecha;radsup
2003-01-27;27,52
2003-01-28;27,87
2003-01-29;27,90
2003-01-30;27,83
2003-01-31;27,04
2003-02-01;21,81
2003-02-02;24,40
2003-02-03;24,41
2003-02-04;12,50
2003-02-05;11,05
2003-02-06;19,83
2003-02-07;7,91
2003-02-08;3,35
2003-02-09;16,46
2003-02-10;25,89
2003-02-11;23,61
2003-02-12;19,54
2003-02-13;19,99
2003-02-14;23,56
2003-02-15;23,76
2003-02-16;15,80
2003-02-17;22,27
2003-02-18;18,03
2003-02-19;25,27
2003-02-20;26,42
2003-02-21;25,08
2003-02-22;25,45
2003-02-23;22,90
2003-02-24;22,41
2003-02-25;20,21
