fecha;radsup
2003-05-05;15,75
2003-05-06;10,81
2003-05-07;15,52
2003-05-08;16,23
2003-05-09;15,74
2003-05-10;13,99
2003-05-11;4,81
2003-05-12;5,85
2003-05-13;2,82
2003-05-14;6,70
2003-05-15;12,69
2003-05-16;13,13
2003-05-17;6,39
2003-05-18;7,35
2003-05-19;8,78
2003-05-20;7,06
2003-05-21;3,52
2003-05-22;13,17
2003-05-23;11,32
2003-05-24;1,16
2003-05-25;10,29
2003-05-26;2,23
2003-05-27;0,85
2003-05-28;11,61
2003-05-29;13,98
2003-05-30;4,02
2003-05-31;5,20
2003-06-01;13,55
2003-06-02;7,02
2003-06-03;6,98
