fecha;velviento
2002-12-09;2,95
2002-12-10;2,58
2002-12-11;2,20
2002-12-12;2,33
2002-12-13;2,49
2002-12-14;2,79
2002-12-15;2,10
2002-12-16;1,84
2002-12-17;2,39
2002-12-18;2,10
2002-12-19;2,19
2002-12-20;3,66
2002-12-21;4,78
2002-12-22;3,64
2002-12-23;1,38
2002-12-24;1,55
2002-12-25;3,02
2002-12-26;2,38
2002-12-27;1,75
2002-12-28;1,71
2002-12-29;3,04
2002-12-30;2,84
2002-12-31;4,03
2003-01-01;3,11
2003-01-02;3,34
2003-01-03;2,88
2003-01-04;3,33
2003-01-05;2,87
2003-01-06;2,29
2003-01-07;2,22
