fecha;radsup
2003-04-21;6,17
2003-04-22;5,06
2003-04-23;3,19
2003-04-24;15,14
2003-04-25;1,87
2003-04-26;5,88
2003-04-27;12,52
2003-04-28;14,30
2003-04-29;2,46
2003-04-30;4,93
2003-05-01;14,65
2003-05-02;14,17
2003-05-03;5,46
2003-05-04;13,03
2003-05-05;9,67
2003-05-06;11,06
2003-05-07;13,68
2003-05-08;14,05
2003-05-09;14,43
2003-05-10;3,44
2003-05-11;8,09
2003-05-12;4,56
2003-05-13;5,63
2003-05-14;5,46
2003-05-15;11,58
2003-05-16;6,35
2003-05-17;8,95
2003-05-18;13,17
2003-05-19;11,82
2003-05-20;6,61
