fecha;velviento
2003-04-21;2,79
2003-04-22;2,62
2003-04-23;1,63
2003-04-24;2,35
2003-04-25;1,86
2003-04-26;1,65
2003-04-27;2,92
2003-04-28;4,79
2003-04-29;2,45
2003-04-30;3,19
2003-05-01;1,99
2003-05-02;2,08
2003-05-03;1,91
2003-05-04;2,79
2003-05-05;2,52
2003-05-06;2,07
2003-05-07;2,47
2003-05-08;3,57
2003-05-09;3,33
2003-05-10;4,38
2003-05-11;3,11
2003-05-12;1,77
2003-05-13;2,58
2003-05-14;2,15
2003-05-15;0,89
2003-05-16;3,71
2003-05-17;2,75
2003-05-18;1,14
2003-05-19;1,80
2003-05-20;2,91
