fecha;radsup
2003-04-21;6,23
2003-04-22;3,85
2003-04-23;11,64
2003-04-24;10,08
2003-04-25;15,63
2003-04-26;0,78
2003-04-27;10,71
2003-04-28;2,34
2003-04-29;1,08
2003-04-30;1,79
2003-05-01;0,93
2003-05-02;2,83
2003-05-03;10,80
2003-05-04;7,63
2003-05-05;15,39
2003-05-06;14,54
2003-05-07;11,16
2003-05-08;3,20
2003-05-09;9,99
2003-05-10;4,48
2003-05-11;1,42
2003-05-12;4,92
2003-05-13;9,24
2003-05-14;0,87
2003-05-15;0,80
2003-05-16;7,32
2003-05-17;3,43
2003-05-18;2,48
2003-05-19;10,51
2003-05-20;13,84
